INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
6217,0,0,0,46,0,10,"$140,919",No,"$365,826",Yes,z_F,Masters,Lawyer,49,Private,"$22,700",13,Minivan,no,$0,0,No,2,10,z_Highly Rural/ Rural
6219,0,0,0,53,0,13,"$114,845",No,"$351,686",Yes,z_F,Bachelors,Manager,54,Commercial,"$24,930",6,Pickup,no,$0,0,Yes,0,7,Highly Urban/ Urban
6220,1,3737,0,51,0,0,$0,No,$0,Yes,M,z_High School,Student,34,Commercial,"$26,580",7,Panel Truck,yes,"$5,921",5,No,0,1,Highly Urban/ Urban
6221,1,5139,0,53,0,12,"$35,168",No,"$175,879",z_No,M,<High School,z_Blue Collar,41,Private,"$11,250",1,Pickup,yes,"$5,103",3,No,0,,Highly Urban/ Urban
6223,0,0,0,54,0,,"$35,638",No,"$188,539",Yes,z_F,PhD,Doctor,34,Private,"$12,340",1,Sports Car,no,"$1,278",2,No,0,10,Highly Urban/ Urban
6224,1,3351,0,54,0,6,"$52,409",No,"$212,452",z_No,M,Bachelors,Clerical,40,Private,"$12,140",3,Pickup,yes,"$1,986",4,No,2,7,Highly Urban/ Urban
6225,1,4440,0,36,0,10,"$39,019",No,"$182,970",Yes,z_F,z_High School,Professional,46,Private,"$14,420",3,z_SUV,no,"$1,414",1,No,0,,Highly Urban/ Urban
6226,0,0,0,48,0,8,"$81,389",No,"$247,569",Yes,z_F,Bachelors,Professional,48,Private,"$14,440",10,z_SUV,no,$0,0,No,0,11,Highly Urban/ Urban
6227,0,0,0,48,0,12,"$118,753",No,"$325,325",Yes,M,Bachelors,Professional,47,Private,"$13,380",6,Minivan,yes,$0,0,No,0,1,Highly Urban/ Urban
6228,0,0,0,52,0,14,"$94,022",No,"$273,130",Yes,z_F,Masters,Lawyer,13,Private,"$23,260",10,Sports Car,no,$0,0,No,4,15,Highly Urban/ Urban
6229,1,4420,0,64,0,12,"$12,291",No,"$119,621",Yes,M,<High School,Clerical,33,Private,"$15,280",1,z_SUV,no,"$6,247",2,No,2,3,Highly Urban/ Urban
6230,0,0,0,46,0,10,"$189,106",No,"$486,942",z_No,z_F,PhD,Manager,5,Private,"$6,100",1,z_SUV,no,"$32,969",1,Yes,1,12,Highly Urban/ Urban
6231,0,0,0,32,0,14,"$57,511",No,"$207,946",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$1,500",1,Minivan,no,$0,0,No,3,,z_Highly Rural/ Rural
6232,1,2829,0,36,0,11,$907,No,$0,Yes,M,<High School,Student,43,Private,"$8,160",1,Pickup,no,"$5,386",1,No,4,5,Highly Urban/ Urban
6233,0,0,1,66,3,11,"$182,270",No,"$438,521",Yes,z_F,PhD,Doctor,9,Private,"$35,810",1,Sports Car,no,$0,0,No,1,17,Highly Urban/ Urban
6234,0,0,0,40,0,10,"$78,188",No,"$242,904",z_No,z_F,Bachelors,z_Blue Collar,42,Commercial,"$40,860",13,Pickup,no,$0,0,No,0,9,Highly Urban/ Urban
6236,0,0,0,46,0,11,"$56,460",No,"$199,879",Yes,z_F,Bachelors,Manager,5,Commercial,"$24,120",6,Pickup,no,"$7,688",4,No,3,7,Highly Urban/ Urban
6237,0,0,0,53,1,10,"$37,172",Yes,"$195,043",z_No,z_F,z_High School,z_Blue Collar,5,Commercial,"$20,960",1,Minivan,no,$0,0,No,0,1,Highly Urban/ Urban
6238,0,0,0,44,1,,"$86,624",No,"$276,152",Yes,z_F,Masters,Lawyer,35,Private,"$18,560",4,Sports Car,no,$0,0,No,7,14,Highly Urban/ Urban
6239,0,0,0,59,0,9,"$98,537",No,,Yes,M,PhD,Manager,5,Private,"$17,780",18,Van,no,$0,0,No,0,17,Highly Urban/ Urban
6240,0,0,0,33,0,12,"$22,962",No,$0,z_No,M,z_High School,z_Blue Collar,27,Commercial,"$25,380",6,Panel Truck,yes,$0,0,No,0,5,Highly Urban/ Urban
6241,0,0,0,46,0,13,"$63,903",No,"$210,314",Yes,M,Bachelors,Professional,30,Commercial,"$20,950",1,Van,no,$0,0,No,0,,z_Highly Rural/ Rural
6242,0,0,0,29,0,,"$86,159",No,"$232,132",Yes,M,Bachelors,z_Blue Collar,29,Commercial,"$16,250",1,Van,yes,$0,0,No,2,8,z_Highly Rural/ Rural
6243,0,0,0,45,0,10,"$48,344",No,$0,z_No,M,Masters,,59,Commercial,"$24,350",13,Panel Truck,no,$0,0,No,0,,Highly Urban/ Urban
6244,0,0,0,55,0,6,"$65,629",No,"$252,950",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$22,750",4,Minivan,no,$0,0,No,0,3,Highly Urban/ Urban
6246,0,0,0,31,2,14,"$137,663",No,"$303,237",Yes,z_F,PhD,,46,Private,"$14,300",1,Minivan,no,$0,0,No,1,11,Highly Urban/ Urban
6247,0,0,0,46,0,0,$0,No,$0,Yes,z_F,z_High School,Student,5,Private,"$13,420",1,z_SUV,no,$0,0,Yes,2,12,Highly Urban/ Urban
6249,1,2778,0,44,2,0,$0,No,$0,Yes,M,z_High School,Student,25,Private,"$15,070",9,Minivan,yes,$0,0,No,2,9,z_Highly Rural/ Rural
6250,0,0,0,47,0,10,"$29,630",No,"$137,970",z_No,M,Bachelors,Professional,27,Commercial,"$20,780",6,Van,yes,$0,0,No,2,6,z_Highly Rural/ Rural
6251,0,0,0,42,2,13,"$118,052",Yes,$0,z_No,z_F,Masters,Lawyer,30,Private,"$28,930",7,Sports Car,no,"$2,568",2,No,0,14,Highly Urban/ Urban
6252,0,0,0,48,0,,"$113,910",No,$0,z_No,z_F,Masters,Professional,8,Private,"$17,690",1,Minivan,no,$0,0,No,2,15,Highly Urban/ Urban
6254,0,0,0,31,4,0,$0,No,"$87,889",Yes,M,Masters,Home Maker,66,Private,"$7,860",6,z_SUV,no,"$1,105",2,No,2,15,z_Highly Rural/ Rural
6255,1,3698,0,36,1,,"$61,320",Yes,$0,z_No,z_F,Bachelors,Manager,34,Private,"$11,580",4,z_SUV,no,"$23,198",3,Yes,5,12,Highly Urban/ Urban
6258,0,0,0,49,0,10,"$57,714",No,$0,z_No,M,Bachelors,Manager,5,Commercial,"$21,450",10,Van,yes,$0,0,No,5,1,Highly Urban/ Urban
6260,0,0,0,47,0,,"$25,620",No,"$141,115",Yes,M,z_High School,Clerical,64,Private,"$8,760",6,Minivan,yes,$0,0,No,0,10,z_Highly Rural/ Rural
6261,1,4487,0,38,4,14,"$40,248",No,"$166,402",Yes,M,z_High School,z_Blue Collar,27,Commercial,"$11,520",1,Minivan,yes,$0,0,No,1,9,Highly Urban/ Urban
6262,1,4575,0,33,4,0,$0,No,$0,Yes,M,<High School,Student,5,Commercial,"$8,700",4,Pickup,no,$0,0,No,0,1,Highly Urban/ Urban
6263,1,8199,0,25,1,11,"$3,355",Yes,$0,z_No,M,Bachelors,Student,27,Commercial,"$10,060",4,Pickup,yes,$0,0,No,0,5,Highly Urban/ Urban
6264,1,7108,0,45,2,15,"$35,441",No,"$143,569",Yes,z_F,Masters,Lawyer,39,Private,"$6,000",1,z_SUV,no,"$9,611",2,No,6,15,Highly Urban/ Urban
6265,0,0,0,60,0,12,"$32,603",No,$0,z_No,M,PhD,Lawyer,38,Private,"$12,840",1,Minivan,no,"$8,294",4,No,0,15,Highly Urban/ Urban
6267,0,0,0,48,0,10,"$49,602",No,"$196,320",Yes,M,z_High School,Clerical,10,Commercial,"$17,030",13,Van,yes,$0,0,No,0,1,z_Highly Rural/ Rural
6269,0,0,0,55,0,10,"$20,046",No,"$154,672",Yes,z_F,Masters,Manager,26,Private,"$39,580",13,Minivan,no,$0,0,No,0,20,Highly Urban/ Urban
6270,0,0,0,46,0,6,"$182,650",No,"$419,730",Yes,M,Masters,,59,Commercial,"$34,540",1,Panel Truck,yes,$0,0,No,0,13,Highly Urban/ Urban
6271,0,0,0,40,2,,"$44,029",No,"$142,645",Yes,z_F,<High School,z_Blue Collar,5,Private,"$9,900",17,z_SUV,no,$0,0,No,0,6,Highly Urban/ Urban
6272,0,0,0,52,0,10,"$61,988",No,"$209,789",Yes,z_F,Masters,Lawyer,24,Private,"$12,900",4,z_SUV,no,$0,0,No,0,23,Highly Urban/ Urban
6273,0,0,0,54,0,9,"$76,799",No,$0,z_No,z_F,Masters,Manager,45,Private,"$20,410",6,z_SUV,no,$0,0,No,0,,Highly Urban/ Urban
6274,0,0,0,54,0,12,"$52,088",No,,Yes,M,z_High School,z_Blue Collar,36,Commercial,"$10,470",1,Pickup,yes,$0,0,No,0,1,Highly Urban/ Urban
6276,0,0,0,46,0,13,"$43,220",No,"$204,282",Yes,z_F,Masters,Lawyer,28,Private,"$6,100",1,z_SUV,no,"$2,882",1,No,4,12,Highly Urban/ Urban
6277,0,0,0,56,2,14,"$69,098",No,"$224,600",Yes,z_F,Bachelors,Professional,21,Private,"$11,800",1,z_SUV,no,$0,0,No,0,11,Highly Urban/ Urban
6278,0,0,0,44,0,11,"$89,782",No,"$237,927",Yes,z_F,Masters,Lawyer,45,Private,"$10,260",11,z_SUV,no,$0,0,No,0,12,Highly Urban/ Urban
6279,0,0,0,36,2,13,"$76,845",Yes,$0,z_No,z_F,z_High School,Professional,34,Private,"$17,420",6,Minivan,no,$0,0,Yes,0,11,z_Highly Rural/ Rural
6281,0,0,0,56,0,,"$1,336",No,"$108,929",z_No,M,Masters,Manager,18,Private,"$16,140",1,Minivan,yes,$0,0,No,2,12,Highly Urban/ Urban
6282,0,0,0,50,0,12,"$78,100",No,"$240,000",Yes,M,Masters,Lawyer,28,Private,"$13,380",25,Minivan,yes,$0,0,No,0,15,Highly Urban/ Urban
6284,1,4274,2,40,2,15,"$40,015",Yes,"$145,021",z_No,M,z_High School,z_Blue Collar,15,Commercial,"$25,120",1,Panel Truck,no,$0,0,No,2,1,Highly Urban/ Urban
6285,0,0,0,53,0,14,"$62,405",No,"$225,899",Yes,M,z_High School,Professional,39,Private,"$11,400",14,Pickup,yes,$0,0,No,0,6,Highly Urban/ Urban
6286,0,0,0,48,0,6,"$105,356",No,,Yes,M,Bachelors,Professional,55,Commercial,"$16,840",6,Van,yes,"$2,605",3,No,5,8,Highly Urban/ Urban
6287,0,0,0,45,0,11,"$86,810",No,"$284,565",Yes,z_F,Bachelors,Professional,44,Private,"$17,670",1,z_SUV,no,$0,0,No,1,8,Highly Urban/ Urban
6290,0,0,0,34,3,,"$30,432",Yes,"$138,584",z_No,M,z_High School,Clerical,40,Commercial,"$16,420",1,Van,yes,"$3,367",1,No,4,1,Highly Urban/ Urban
6291,1,2953,0,44,0,0,$0,No,"$115,329",Yes,z_F,z_High School,Home Maker,65,Private,"$5,900",1,z_SUV,no,"$3,218",1,No,7,7,Highly Urban/ Urban
6292,0,0,0,43,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,20,Private,"$1,620",1,z_SUV,no,$0,0,No,1,6,z_Highly Rural/ Rural
6293,0,0,2,44,2,,"$81,966",No,"$249,463",Yes,z_F,Bachelors,z_Blue Collar,23,Commercial,"$19,600",1,Minivan,no,"$3,592",3,No,6,8,Highly Urban/ Urban
6294,0,0,2,40,2,12,,No,"$119,431",Yes,z_F,<High School,Clerical,47,Private,"$14,810",8,Minivan,no,$858,2,No,0,6,Highly Urban/ Urban
6295,0,0,0,48,0,0,$0,No,"$100,592",z_No,z_F,Masters,Home Maker,20,Private,"$8,470",6,Sports Car,no,"$21,949",2,No,0,22,Highly Urban/ Urban
6296,0,0,0,36,1,13,"$40,834",No,"$205,130",Yes,z_F,z_High School,z_Blue Collar,48,Private,"$10,080",3,Sports Car,no,$0,0,Yes,0,1,z_Highly Rural/ Rural
6297,0,0,0,40,0,14,"$79,282",No,"$203,516",Yes,z_F,Bachelors,Professional,27,Private,"$21,350",6,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
6298,0,0,0,46,0,12,"$38,392",No,"$210,039",Yes,M,<High School,z_Blue Collar,52,Private,"$9,940",4,Pickup,yes,"$5,629",1,No,2,1,Highly Urban/ Urban
6299,1,5499,0,39,0,11,"$23,919",No,$0,z_No,z_F,<High School,Clerical,29,Private,"$5,400",6,Sports Car,no,"$4,031",1,No,4,6,Highly Urban/ Urban
6300,0,0,0,39,2,13,"$79,484",No,"$239,904",Yes,z_F,Bachelors,z_Blue Collar,19,Commercial,"$5,400",1,z_SUV,no,$0,0,No,2,4,z_Highly Rural/ Rural
6302,0,0,0,48,0,15,"$77,039",No,$0,z_No,z_F,Masters,Manager,25,Private,"$9,200",6,z_SUV,no,$0,0,No,0,13,Highly Urban/ Urban
6303,0,0,0,61,0,0,$0,No,$0,z_No,z_F,<High School,Student,62,Private,"$16,430",6,z_SUV,no,"$3,106",1,No,6,7,z_Highly Rural/ Rural
6304,0,0,0,44,0,0,$0,No,$0,z_No,z_F,Masters,Home Maker,21,Private,"$16,560",6,Minivan,no,$0,0,No,2,12,Highly Urban/ Urban
6305,0,0,0,61,0,13,"$41,349",No,"$215,205",Yes,z_F,z_High School,z_Blue Collar,56,Commercial,"$14,460",9,Sports Car,no,$0,0,No,0,3,z_Highly Rural/ Rural
6306,0,0,0,52,0,14,"$40,556",No,"$190,086",Yes,M,z_High School,Clerical,30,Commercial,"$11,860",1,Pickup,yes,$0,0,No,2,9,z_Highly Rural/ Rural
6307,0,0,0,49,0,13,"$56,868",No,$0,z_No,M,Bachelors,Professional,5,Private,"$13,950",11,Minivan,yes,$0,0,No,0,11,Highly Urban/ Urban
6309,1,5626,2,44,2,13,"$111,701",No,"$303,430",Yes,z_F,Bachelors,Manager,32,Private,"$16,370",1,Sports Car,no,"$4,873",2,No,1,7,Highly Urban/ Urban
6310,1,2217,0,50,0,9,"$71,544",No,$0,z_No,M,z_High School,z_Blue Collar,36,Commercial,"$29,900",4,Panel Truck,yes,"$10,768",3,No,0,9,Highly Urban/ Urban
6311,0,0,0,62,0,14,"$96,415",No,"$290,329",Yes,M,PhD,Doctor,5,Private,"$7,700",7,Minivan,yes,$0,0,No,1,19,Highly Urban/ Urban
6312,1,10209,2,39,3,12,"$71,304",No,,Yes,z_F,Bachelors,Clerical,43,Commercial,"$7,210",4,z_SUV,no,$0,0,Yes,2,9,Highly Urban/ Urban
6313,0,0,0,48,0,15,"$185,747",No,"$449,553",Yes,z_F,PhD,Home Maker,12,Private,"$40,260",4,Van,no,$0,0,No,0,20,Highly Urban/ Urban
6319,0,0,0,55,0,11,"$54,276",No,"$190,354",Yes,M,z_High School,Manager,28,Commercial,"$23,470",4,Panel Truck,yes,$0,0,No,3,11,Highly Urban/ Urban
6320,1,3585,0,44,0,12,"$29,914",No,$0,z_No,z_F,z_High School,z_Blue Collar,41,Commercial,"$5,900",3,Sports Car,no,$0,0,No,1,1,z_Highly Rural/ Rural
6321,0,0,0,50,0,13,,No,"$130,264",Yes,M,Bachelors,Manager,46,Private,"$18,460",7,Minivan,yes,"$1,226",1,No,0,6,Highly Urban/ Urban
6322,0,0,0,44,2,14,,No,"$298,520",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$21,790",6,Minivan,no,$0,0,No,1,1,Highly Urban/ Urban
6324,0,0,0,42,1,13,"$86,216",No,"$272,829",Yes,M,Bachelors,Professional,46,Commercial,"$4,970",4,Pickup,yes,$0,0,No,5,,z_Highly Rural/ Rural
6325,0,0,0,57,0,14,"$135,361",No,"$390,682",Yes,M,Masters,Lawyer,41,Private,"$15,040",4,Minivan,no,$0,0,No,1,10,z_Highly Rural/ Rural
6326,0,0,0,39,0,8,"$69,514",No,,Yes,M,Masters,Manager,20,Private,"$8,450",1,Pickup,yes,$0,0,No,1,11,Highly Urban/ Urban
6327,0,0,1,42,1,9,"$34,560",No,"$119,626",Yes,M,<High School,Clerical,36,Private,"$21,040",10,Minivan,yes,$0,0,No,2,7,Highly Urban/ Urban
6328,1,5800,1,40,2,7,"$82,565",Yes,$0,z_No,M,Bachelors,Professional,14,Commercial,"$26,440",6,Panel Truck,yes,"$3,699",3,No,0,18,Highly Urban/ Urban
6330,1,4873,0,49,0,8,"$3,044",No,$0,z_No,z_F,z_High School,Student,65,Private,"$1,800",6,Sports Car,no,$0,0,No,4,,Highly Urban/ Urban
6331,0,0,0,48,0,12,"$47,748",No,"$154,669",Yes,z_F,z_High School,Manager,45,Private,"$11,070",1,z_SUV,no,"$23,937",5,Yes,0,1,Highly Urban/ Urban
6332,0,0,0,38,3,12,"$107,958",Yes,"$273,174",z_No,z_F,Bachelors,Professional,11,Private,"$24,270",11,z_SUV,no,$0,0,No,1,11,Highly Urban/ Urban
6333,0,0,0,39,2,12,"$52,052",Yes,$0,z_No,z_F,Bachelors,Manager,42,Private,"$12,690",1,z_SUV,no,$0,0,No,1,12,Highly Urban/ Urban
6334,0,0,0,46,0,3,"$116,668",No,$0,z_No,z_F,Masters,Professional,30,Private,"$31,180",7,Pickup,no,$0,0,No,1,12,Highly Urban/ Urban
6335,0,0,0,36,0,12,"$30,884",No,"$184,656",Yes,z_F,z_High School,Clerical,23,Private,"$11,090",1,Sports Car,no,$0,0,No,3,1,z_Highly Rural/ Rural
6337,0,0,0,33,1,11,"$56,405",No,"$137,034",Yes,z_F,z_High School,Manager,32,Private,"$29,200",1,Pickup,no,"$21,805",1,Yes,2,5,Highly Urban/ Urban
6338,0,0,1,41,1,14,"$57,073",No,"$230,870",Yes,z_F,z_High School,Professional,38,Private,"$18,260",4,Sports Car,no,$0,0,No,1,1,Highly Urban/ Urban
6339,0,0,0,52,0,13,,No,"$163,285",z_No,M,<High School,z_Blue Collar,28,Private,"$10,430",6,Pickup,yes,$0,0,No,0,1,z_Highly Rural/ Rural
6340,0,0,0,21,2,6,"$5,411",No,$0,Yes,M,<High School,Student,23,Private,"$15,130",1,Minivan,no,$0,0,No,6,1,z_Highly Rural/ Rural
6342,0,0,2,39,2,12,"$97,598",No,"$275,282",Yes,z_F,PhD,Lawyer,5,Private,"$36,610",4,Van,no,$0,0,Yes,0,13,Highly Urban/ Urban
6343,1,4790,0,29,1,14,"$51,724",No,"$148,689",Yes,M,z_High School,Professional,45,Commercial,"$10,330",7,Pickup,no,$0,0,Yes,2,1,Highly Urban/ Urban
6344,1,1327.0846097,1,44,1,15,,No,"$250,380",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$17,730",13,Van,no,"$6,421",1,No,0,6,Highly Urban/ Urban
6345,0,0,2,41,3,,"$29,829",No,"$82,793",Yes,z_F,<High School,Clerical,42,Private,"$16,860",6,z_SUV,no,$0,0,No,0,5,z_Highly Rural/ Rural
6346,1,1315,0,49,0,9,"$82,536",No,"$238,959",z_No,z_F,Masters,Lawyer,30,Private,"$7,350",3,Sports Car,no,"$46,105",1,Yes,2,7,Highly Urban/ Urban
6347,0,0,0,46,0,7,"$8,588",No,"$119,058",Yes,z_F,Masters,Home Maker,58,Private,"$19,600",13,Minivan,yes,$0,0,No,1,10,z_Highly Rural/ Rural
6350,1,2365,0,57,0,9,"$97,059",No,"$311,131",Yes,z_F,z_High School,Professional,30,Private,"$15,050",6,z_SUV,no,"$6,713",3,No,0,1,z_Highly Rural/ Rural
6351,0,0,0,46,0,13,"$61,674",No,$0,z_No,M,Bachelors,Manager,16,Private,"$12,270",4,Minivan,yes,$0,0,No,0,10,Highly Urban/ Urban
6352,1,5922,0,50,0,10,,No,,Yes,M,z_High School,Clerical,38,Private,"$3,630",4,Minivan,no,"$3,653",1,No,6,,Highly Urban/ Urban
6353,1,2149,0,40,1,0,$0,Yes,$0,z_No,z_F,Masters,Home Maker,32,Private,"$2,750",3,z_SUV,no,"$39,401",3,Yes,1,10,Highly Urban/ Urban
6354,1,3527,0,33,1,13,"$49,121",Yes,"$222,342",z_No,M,z_High School,Professional,31,Commercial,"$12,170",4,Pickup,no,"$3,055",2,No,7,8,z_Highly Rural/ Rural
6355,0,0,0,53,1,10,"$39,923",Yes,"$190,523",z_No,z_F,z_High School,z_Blue Collar,44,Commercial,"$1,500",7,Sports Car,no,"$3,011",2,No,3,1,Highly Urban/ Urban
6356,0,0,0,35,3,12,"$43,492",Yes,,z_No,M,z_High School,Clerical,37,Private,"$18,780",1,Van,no,"$5,437",2,No,4,1,z_Highly Rural/ Rural
6357,0,0,0,54,0,15,"$80,297",No,$0,z_No,M,Masters,,29,Commercial,"$24,160",1,Panel Truck,yes,$0,0,No,2,13,Highly Urban/ Urban
6358,0,0,0,48,0,12,"$55,378",No,"$173,998",Yes,M,z_High School,z_Blue Collar,44,Commercial,"$14,610",1,Minivan,yes,$0,0,No,0,9,z_Highly Rural/ Rural
6359,1,3620,0,48,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,24,Private,"$1,500",9,Sports Car,no,"$8,567",2,No,9,8,Highly Urban/ Urban
6360,0,0,0,45,1,17,,No,$0,Yes,z_F,z_High School,Student,32,Private,"$6,530",4,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
6361,1,5563,0,39,0,10,"$116,247",No,$0,z_No,M,Bachelors,z_Blue Collar,25,Commercial,"$21,380",1,Van,no,$0,0,No,0,8,Highly Urban/ Urban
6362,0,0,0,37,2,14,,Yes,,z_No,z_F,Masters,Lawyer,25,Private,"$7,590",4,z_SUV,no,$0,0,No,4,,Highly Urban/ Urban
6363,0,0,0,32,1,13,"$75,512",Yes,$0,z_No,z_F,z_High School,Manager,8,Private,"$20,760",4,z_SUV,no,$0,0,Yes,2,6,Highly Urban/ Urban
6364,0,0,0,50,0,5,"$45,070",No,"$171,265",Yes,z_F,<High School,z_Blue Collar,34,Private,"$22,240",1,Pickup,no,$0,0,No,1,1,Highly Urban/ Urban
6366,0,0,0,50,0,,"$238,724",No,"$576,824",Yes,z_F,PhD,Doctor,37,Private,"$30,370",4,Minivan,no,$0,0,No,0,15,Highly Urban/ Urban
6367,1,4212,0,41,0,13,"$39,055",No,"$173,444",Yes,M,<High School,z_Blue Collar,81,Commercial,"$26,020",4,Panel Truck,no,"$1,044",2,No,5,5,Highly Urban/ Urban
6368,0,0,0,36,3,14,"$27,012",No,"$127,689",Yes,z_F,z_High School,Clerical,30,Private,"$12,410",1,z_SUV,no,$0,0,No,0,9,z_Highly Rural/ Rural
6369,0,0,0,35,1,12,"$67,075",No,"$216,740",Yes,M,Bachelors,Manager,7,Commercial,"$28,680",1,Panel Truck,no,$0,0,No,0,16,Highly Urban/ Urban
6370,1,6405,0,53,0,12,"$41,359",No,"$182,242",Yes,M,Masters,,31,Commercial,"$16,850",9,Van,yes,"$9,581",1,No,4,1,Highly Urban/ Urban
6371,0,0,0,37,0,,"$18,555",No,"$97,618",Yes,M,z_High School,Clerical,36,Private,"$45,730",6,Minivan,no,"$8,270",1,No,3,7,Highly Urban/ Urban
6373,0,0,0,56,0,12,"$137,181",No,"$392,070",Yes,z_F,Bachelors,Professional,47,Private,"$40,260",4,z_SUV,no,$0,0,No,1,7,z_Highly Rural/ Rural
6374,0,0,0,46,0,7,"$85,559",No,"$285,506",Yes,M,Bachelors,Professional,18,Private,"$15,190",14,Minivan,yes,$0,0,No,2,9,z_Highly Rural/ Rural
6375,0,0,0,53,0,12,"$45,432",No,"$182,320",Yes,M,Bachelors,Clerical,27,Private,"$14,560",1,Minivan,no,"$5,465",1,No,4,16,Highly Urban/ Urban
6377,0,0,0,51,0,16,"$133,469",No,"$376,662",Yes,M,Masters,,23,Private,"$19,950",1,Van,yes,$0,0,No,1,13,Highly Urban/ Urban
6380,0,0,0,47,0,11,"$32,916",No,$0,z_No,M,<High School,Clerical,34,Private,"$5,640",1,Pickup,yes,$0,0,No,0,1,z_Highly Rural/ Rural
6381,0,0,0,38,0,0,$0,No,"$72,864",Yes,z_F,z_High School,Home Maker,51,Private,"$22,740",4,z_SUV,no,"$7,171",2,No,0,9,Highly Urban/ Urban
6384,0,0,0,51,0,9,"$94,561",No,"$250,521",z_No,M,Masters,Lawyer,24,Private,"$21,710",4,Van,yes,$679,3,No,4,17,Highly Urban/ Urban
6385,0,0,0,55,0,14,"$37,930",No,"$190,513",Yes,M,Bachelors,Manager,51,Private,"$10,790",12,Pickup,no,$0,0,No,0,10,Highly Urban/ Urban
6386,1,2663,0,50,0,0,$0,No,"$122,287",Yes,M,<High School,Student,66,Private,"$1,500",1,Minivan,yes,$0,0,No,0,1,z_Highly Rural/ Rural
6387,0,0,0,39,2,12,"$52,052",Yes,$0,z_No,z_F,Bachelors,Manager,31,Private,"$21,980",14,z_SUV,no,$0,0,Yes,2,,Highly Urban/ Urban
6388,0,0,0,31,1,12,"$22,654",Yes,$0,z_No,z_F,<High School,z_Blue Collar,38,Private,"$13,330",1,z_SUV,no,$0,0,Yes,2,6,Highly Urban/ Urban
6391,0,0,0,46,0,15,"$62,565",No,"$188,189",Yes,M,z_High School,z_Blue Collar,35,Commercial,"$14,450",7,Minivan,yes,$0,0,No,0,8,Highly Urban/ Urban
6393,1,3220,0,38,1,11,"$51,551",No,"$177,942",Yes,z_F,Bachelors,z_Blue Collar,19,Private,"$15,380",1,z_SUV,no,"$5,563",3,No,3,,Highly Urban/ Urban
6395,0,0,0,48,0,9,"$72,838",No,"$204,780",Yes,M,Bachelors,z_Blue Collar,49,Commercial,"$13,580",1,Minivan,no,$0,0,No,1,1,z_Highly Rural/ Rural
6396,0,0,0,46,0,13,"$5,015",No,"$105,811",Yes,M,<High School,z_Blue Collar,45,Private,"$2,690",1,Minivan,yes,$0,0,No,0,8,Highly Urban/ Urban
6397,1,2546,0,22,0,7,"$12,301",No,$0,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,"$8,770",6,Sports Car,yes,"$9,232",3,No,11,14,Highly Urban/ Urban
6398,0,0,0,42,0,11,"$36,864",No,"$104,136",Yes,z_F,z_High School,Clerical,29,Private,"$5,700",6,z_SUV,no,"$5,930",1,No,0,1,Highly Urban/ Urban
6399,0,0,0,44,0,9,"$138,442",No,$0,z_No,z_F,Masters,Lawyer,31,Private,"$19,740",10,Pickup,no,$0,0,No,0,12,Highly Urban/ Urban
6400,0,0,0,42,3,16,"$39,636",No,"$161,117",Yes,z_F,<High School,z_Blue Collar,56,Commercial,"$26,550",9,Pickup,no,$0,0,No,2,5,Highly Urban/ Urban
6401,0,0,0,38,0,12,,No,"$125,191",Yes,M,<High School,z_Blue Collar,25,Commercial,"$10,250",1,Pickup,yes,$0,0,Yes,0,1,z_Highly Rural/ Rural
6403,1,1125,0,55,0,10,"$54,877",No,$0,z_No,M,Bachelors,Clerical,37,Commercial,"$42,170",6,Panel Truck,yes,$0,0,Yes,0,8,Highly Urban/ Urban
6407,1,5423,0,35,3,9,"$63,364",Yes,$0,z_No,M,Masters,Professional,69,Commercial,"$23,330",1,Panel Truck,yes,$0,0,No,0,16,Highly Urban/ Urban
6408,0,0,0,54,0,0,$0,No,"$91,744",Yes,z_F,Masters,Home Maker,23,Private,"$6,900",4,Sports Car,no,"$12,271",4,No,2,13,Highly Urban/ Urban
6412,0,0,0,66,0,17,"$102,485",No,"$345,449",Yes,M,Masters,Manager,40,Private,"$17,610",4,z_SUV,yes,"$1,194",3,No,1,12,Highly Urban/ Urban
6413,0,0,0,46,0,7,"$79,249",No,"$269,116",Yes,M,Bachelors,z_Blue Collar,24,Commercial,"$14,020",4,Minivan,no,$0,0,No,0,12,z_Highly Rural/ Rural
6414,1,2394,0,31,3,10,"$26,606",Yes,$0,z_No,z_F,z_High School,Student,27,Commercial,"$10,890",1,z_SUV,no,"$4,044",2,No,0,9,Highly Urban/ Urban
